"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK2","04.02.2025 06:00 - 04.02.2025 07:00 (CET/CEST)","324","n/e","n/e","n/e","161","229","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","54","87","37"
"BZN|DK2","04.02.2025 07:00 - 04.02.2025 08:00 (CET/CEST)","320","n/e","n/e","n/e","169","224","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","147","52"
"BZN|DK2","04.02.2025 08:00 - 04.02.2025 09:00 (CET/CEST)","319","n/e","n/e","n/e","162","220","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11","42","173","88"
"BZN|DK2","04.02.2025 09:00 - 04.02.2025 10:00 (CET/CEST)","320","n/e","n/e","n/e","171","236","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","50","48","163","91"
"BZN|DK2","04.02.2025 10:00 - 04.02.2025 11:00 (CET/CEST)","323","n/e","n/e","n/e","173","237","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","87","46","124","95"
"BZN|DK2","04.02.2025 11:00 - 04.02.2025 12:00 (CET/CEST)","323","n/e","n/e","n/e","164","231","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","134","43","194","106"
"BZN|DK2","04.02.2025 12:00 - 04.02.2025 13:00 (CET/CEST)","322","n/e","n/e","n/e","165","234","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","142","43","205","111"
"BZN|DK2","04.02.2025 13:00 - 04.02.2025 14:00 (CET/CEST)","324","n/e","n/e","n/e","164","232","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","104","43","218","133"
"BZN|DK2","04.02.2025 14:00 - 04.02.2025 15:00 (CET/CEST)","322","n/e","n/e","n/e","168","224","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","64","49","195","101"
"BZN|DK2","04.02.2025 15:00 - 04.02.2025 16:00 (CET/CEST)","322","n/e","n/e","n/e","176","235","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","24","43","216","83"
"BZN|DK2","04.02.2025 16:00 - 04.02.2025 17:00 (CET/CEST)","323","n/e","n/e","n/e","162","229","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","46","296","109"
"BZN|DK2","04.02.2025 17:00 - 04.02.2025 18:00 (CET/CEST)","323","n/e","n/e","n/e","147","205","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","355","129"
"BZN|DK2","04.02.2025 18:00 - 04.02.2025 19:00 (CET/CEST)","324","n/e","n/e","n/e","158","211","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","41","402","146"
"BZN|DK2","04.02.2025 19:00 - 04.02.2025 20:00 (CET/CEST)","324","n/e","n/e","n/e","153","209","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","41","342","173"
"BZN|DK2","04.02.2025 20:00 - 04.02.2025 21:00 (CET/CEST)","323","n/e","n/e","n/e","161","215","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","399","190"
"BZN|DK2","04.02.2025 21:00 - 04.02.2025 22:00 (CET/CEST)","321","n/e","n/e","n/e","122","213","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","476","185"
"BZN|DK2","04.02.2025 22:00 - 04.02.2025 23:00 (CET/CEST)","322","n/e","n/e","n/e","118","212","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","525","201"
"BZN|DK2","04.02.2025 23:00 - 05.02.2025 00:00 (CET/CEST)","324","n/e","n/e","n/e","119","212","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","617","226"
"BZN|DK2","05.02.2025 00:00 - 05.02.2025 01:00 (CET/CEST)","326","n/e","n/e","n/e","93","188","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","599","236"
"BZN|DK2","05.02.2025 01:00 - 05.02.2025 02:00 (CET/CEST)","320","n/e","n/e","n/e","70","178","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","608","279"
"BZN|DK2","05.02.2025 02:00 - 05.02.2025 03:00 (CET/CEST)","318","n/e","n/e","n/e","44","145","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","667","300"
"BZN|DK2","05.02.2025 03:00 - 05.02.2025 04:00 (CET/CEST)","317","n/e","n/e","n/e","39","137","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","718","276"
"BZN|DK2","05.02.2025 04:00 - 05.02.2025 05:00 (CET/CEST)","316","n/e","n/e","n/e","46","148","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","40","673","252"
"BZN|DK2","05.02.2025 05:00 - 05.02.2025 06:00 (CET/CEST)","320","n/e","n/e","n/e","61","154","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","41","661","247"
"BZN|DK2","05.02.2025 06:00 - 05.02.2025 07:00 (CET/CEST)","320","n/e","n/e","n/e","67","180","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","664","280"
"BZN|DK2","05.02.2025 07:00 - 05.02.2025 08:00 (CET/CEST)","322","n/e","n/e","n/e","70","186","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","44","709","279"
"BZN|DK2","05.02.2025 08:00 - 05.02.2025 09:00 (CET/CEST)","321","n/e","n/e","n/e","70","186","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","47","705","283"
"BZN|DK2","05.02.2025 09:00 - 05.02.2025 10:00 (CET/CEST)","312","n/e","n/e","n/e","91","191","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","40","47","640","290"
"BZN|DK2","05.02.2025 10:00 - 05.02.2025 11:00 (CET/CEST)","312","n/e","n/e","n/e","90","175","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","122","47","620","272"
"BZN|DK2","05.02.2025 11:00 - 05.02.2025 12:00 (CET/CEST)","310","n/e","n/e","n/e","68","142","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","44","614","274"
"BZN|DK2","05.02.2025 12:00 - 05.02.2025 13:00 (CET/CEST)","275","n/e","n/e","n/e","75","144","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","266","43","641","260"
"BZN|DK2","05.02.2025 13:00 - 05.02.2025 14:00 (CET/CEST)","291","n/e","n/e","n/e","67","143","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","43","703","250"
"BZN|DK2","05.02.2025 14:00 - 05.02.2025 15:00 (CET/CEST)","293","n/e","n/e","n/e","77","170","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","255","43","777","232"
"BZN|DK2","05.02.2025 15:00 - 05.02.2025 16:00 (CET/CEST)","290","n/e","n/e","n/e","89","215","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","154","46","690","173"
"BZN|DK2","05.02.2025 16:00 - 05.02.2025 17:00 (CET/CEST)","294","n/e","n/e","n/e","121","219","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","46","609","182"
"BZN|DK2","05.02.2025 17:00 - 05.02.2025 18:00 (CET/CEST)","279","n/e","n/e","n/e","128","223","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","427","156"
"BZN|DK2","05.02.2025 18:00 - 05.02.2025 19:00 (CET/CEST)","273","n/e","n/e","n/e","135","220","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","346","173"
"BZN|DK2","05.02.2025 19:00 - 05.02.2025 20:00 (CET/CEST)","271","n/e","n/e","n/e","139","226","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","338","170"
"BZN|DK2","05.02.2025 20:00 - 05.02.2025 21:00 (CET/CEST)","271","n/e","n/e","n/e","139","226","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","357","148"
"BZN|DK2","05.02.2025 21:00 - 05.02.2025 22:00 (CET/CEST)","298","n/e","n/e","n/e","148","230","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","346","126"
"BZN|DK2","05.02.2025 22:00 - 05.02.2025 23:00 (CET/CEST)","270","n/e","n/e","n/e","136","221","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","330","110"
"BZN|DK2","05.02.2025 23:00 - 06.02.2025 00:00 (CET/CEST)","279","n/e","n/e","n/e","102","220","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","340","68"
"BZN|DK2","06.02.2025 00:00 - 06.02.2025 01:00 (CET/CEST)","320","n/e","n/e","n/e","99","220","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","449","57"
"BZN|DK2","06.02.2025 01:00 - 06.02.2025 02:00 (CET/CEST)","324","n/e","n/e","n/e","99","220","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","331","64"
"BZN|DK2","06.02.2025 02:00 - 06.02.2025 03:00 (CET/CEST)","325","n/e","n/e","n/e","99","219","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","282","63"
"BZN|DK2","06.02.2025 03:00 - 06.02.2025 04:00 (CET/CEST)","325","n/e","n/e","n/e","100","220","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","244","54"
"BZN|DK2","06.02.2025 04:00 - 06.02.2025 05:00 (CET/CEST)","325","n/e","n/e","n/e","104","228","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","60","192","62"
"BZN|DK2","06.02.2025 05:00 - 06.02.2025 06:00 (CET/CEST)","325","n/e","n/e","n/e","99","219","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","200","57"
"BZN|DK2","06.02.2025 06:00 - 06.02.2025 07:00 (CET/CEST)","325","n/e","n/e","n/e","104","226","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","175","67"
"BZN|DK2","06.02.2025 07:00 - 06.02.2025 08:00 (CET/CEST)","324","n/e","n/e","n/e","142","230","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","158","77"
"BZN|DK2","06.02.2025 08:00 - 06.02.2025 09:00 (CET/CEST)","322","n/e","n/e","n/e","164","220","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","26","46","107","73"
"BZN|DK2","06.02.2025 09:00 - 06.02.2025 10:00 (CET/CEST)","325","n/e","n/e","n/e","156","202","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","133","47","83","70"
"BZN|DK2","06.02.2025 10:00 - 06.02.2025 11:00 (CET/CEST)","324","n/e","n/e","n/e","140","198","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","250","47","69","57"
"BZN|DK2","06.02.2025 11:00 - 06.02.2025 12:00 (CET/CEST)","323","n/e","n/e","n/e","155","195","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","341","47","88","42"
"BZN|DK2","06.02.2025 12:00 - 06.02.2025 13:00 (CET/CEST)","323","n/e","n/e","n/e","160","195","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","405","48","102","33"
"BZN|DK2","06.02.2025 13:00 - 06.02.2025 14:00 (CET/CEST)","325","n/e","n/e","n/e","162","188","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","391","46","111","41"
"BZN|DK2","06.02.2025 14:00 - 06.02.2025 15:00 (CET/CEST)","324","n/e","n/e","n/e","170","194","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","312","48","83","57"
"BZN|DK2","06.02.2025 15:00 - 06.02.2025 16:00 (CET/CEST)","324","n/e","n/e","n/e","162","196","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","159","53","59","70"
"BZN|DK2","06.02.2025 16:00 - 06.02.2025 17:00 (CET/CEST)","325","n/e","n/e","n/e","166","205","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","26","66","75","61"
"BZN|DK2","06.02.2025 17:00 - 06.02.2025 18:00 (CET/CEST)","325","n/e","n/e","n/e","162","200","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","49","110","54"
"BZN|DK2","06.02.2025 18:00 - 06.02.2025 19:00 (CET/CEST)","321","n/e","n/e","n/e","161","211","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","47","159","62"
"BZN|DK2","06.02.2025 19:00 - 06.02.2025 20:00 (CET/CEST)","321","n/e","n/e","n/e","160","227","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","48","242","69"
"BZN|DK2","06.02.2025 20:00 - 06.02.2025 21:00 (CET/CEST)","324","n/e","n/e","n/e","159","223","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","337","80"
"BZN|DK2","06.02.2025 21:00 - 06.02.2025 22:00 (CET/CEST)","322","n/e","n/e","n/e","158","222","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","345","81"
"BZN|DK2","06.02.2025 22:00 - 06.02.2025 23:00 (CET/CEST)","322","n/e","n/e","n/e","159","224","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","347","86"
"BZN|DK2","06.02.2025 23:00 - 07.02.2025 00:00 (CET/CEST)","319","n/e","n/e","n/e","158","224","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","307","87"
"BZN|DK2","07.02.2025 00:00 - 07.02.2025 01:00 (CET/CEST)","279","n/e","n/e","n/e","117","221","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","374","107"
"BZN|DK2","07.02.2025 01:00 - 07.02.2025 02:00 (CET/CEST)","276","n/e","n/e","n/e","114","223","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","395","103"
"BZN|DK2","07.02.2025 02:00 - 07.02.2025 03:00 (CET/CEST)","269","n/e","n/e","n/e","101","200","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","44","585","111"
"BZN|DK2","07.02.2025 03:00 - 07.02.2025 04:00 (CET/CEST)","271","n/e","n/e","n/e","101","201","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","44","661","119"
"BZN|DK2","07.02.2025 04:00 - 07.02.2025 05:00 (CET/CEST)","241","n/e","n/e","n/e","103","204","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","49","661","135"
"BZN|DK2","07.02.2025 05:00 - 07.02.2025 06:00 (CET/CEST)","232","n/e","n/e","n/e","104","204","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","48","687","148"
"BZN|DK2","07.02.2025 06:00 - 07.02.2025 07:00 (CET/CEST)","269","n/e","n/e","n/e","141","215","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","683","137"
"BZN|DK2","07.02.2025 07:00 - 07.02.2025 08:00 (CET/CEST)","322","n/e","n/e","n/e","157","223","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","744","157"
"BZN|DK2","07.02.2025 08:00 - 07.02.2025 09:00 (CET/CEST)","315","n/e","n/e","n/e","155","230","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","61","740","194"
"BZN|DK2","07.02.2025 09:00 - 07.02.2025 10:00 (CET/CEST)","307","n/e","n/e","n/e","149","222","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","67","59","667","160"
"BZN|DK2","07.02.2025 10:00 - 07.02.2025 11:00 (CET/CEST)","308","n/e","n/e","n/e","136","208","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","138","54","699","206"
"BZN|DK2","07.02.2025 11:00 - 07.02.2025 12:00 (CET/CEST)","311","n/e","n/e","n/e","88","211","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","169","50","651","226"
"BZN|DK2","07.02.2025 12:00 - 07.02.2025 13:00 (CET/CEST)","268","n/e","n/e","n/e","82","199","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","173","47","763","215"
"BZN|DK2","07.02.2025 13:00 - 07.02.2025 14:00 (CET/CEST)","264","n/e","n/e","n/e","98","197","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","128","46","856","245"
"BZN|DK2","07.02.2025 14:00 - 07.02.2025 15:00 (CET/CEST)","268","n/e","n/e","n/e","99","197","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","75","48","849","277"
"BZN|DK2","07.02.2025 15:00 - 07.02.2025 16:00 (CET/CEST)","277","n/e","n/e","n/e","99","198","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","48","873","286"
"BZN|DK2","07.02.2025 16:00 - 07.02.2025 17:00 (CET/CEST)","314","n/e","n/e","n/e","111","218","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10","51","873","270"
"BZN|DK2","07.02.2025 17:00 - 07.02.2025 18:00 (CET/CEST)","320","n/e","n/e","n/e","110","216","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","798","270"
"BZN|DK2","07.02.2025 18:00 - 07.02.2025 19:00 (CET/CEST)","316","n/e","n/e","n/e","104","205","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","773","247"
"BZN|DK2","07.02.2025 19:00 - 07.02.2025 20:00 (CET/CEST)","295","n/e","n/e","n/e","101","201","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","827","247"
"BZN|DK2","07.02.2025 20:00 - 07.02.2025 21:00 (CET/CEST)","287","n/e","n/e","n/e","104","206","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","774","241"
"BZN|DK2","07.02.2025 21:00 - 07.02.2025 22:00 (CET/CEST)","278","n/e","n/e","n/e","89","149","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","48","746","218"
"BZN|DK2","07.02.2025 22:00 - 07.02.2025 23:00 (CET/CEST)","279","n/e","n/e","n/e","69","92","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","824","196"
"BZN|DK2","07.02.2025 23:00 - 08.02.2025 00:00 (CET/CEST)","279","n/e","n/e","n/e","74","98","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","886","203"
"BZN|DK2","08.02.2025 00:00 - 08.02.2025 01:00 (CET/CEST)","289","n/e","n/e","n/e","61","134","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","901","208"
"BZN|DK2","08.02.2025 01:00 - 08.02.2025 02:00 (CET/CEST)","280","n/e","n/e","n/e","60","169","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","35","908","241"
"BZN|DK2","08.02.2025 02:00 - 08.02.2025 03:00 (CET/CEST)","277","n/e","n/e","n/e","60","170","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","878","248"
"BZN|DK2","08.02.2025 03:00 - 08.02.2025 04:00 (CET/CEST)","278","n/e","n/e","n/e","60","170","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","37","873","296"
"BZN|DK2","08.02.2025 04:00 - 08.02.2025 05:00 (CET/CEST)","278","n/e","n/e","n/e","61","141","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","858","283"
"BZN|DK2","08.02.2025 05:00 - 08.02.2025 06:00 (CET/CEST)","279","n/e","n/e","n/e","60","116","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","873","229"
"BZN|DK2","08.02.2025 06:00 - 08.02.2025 07:00 (CET/CEST)","279","n/e","n/e","n/e","60","116","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","39","915","218"
"BZN|DK2","08.02.2025 07:00 - 08.02.2025 08:00 (CET/CEST)","283","n/e","n/e","n/e","59","114","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","39","921","220"
"BZN|DK2","08.02.2025 08:00 - 08.02.2025 09:00 (CET/CEST)","290","n/e","n/e","n/e","56","109","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","38","914","220"
"BZN|DK2","08.02.2025 09:00 - 08.02.2025 10:00 (CET/CEST)","299","n/e","n/e","n/e","77","130","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","39","881","225"
"BZN|DK2","08.02.2025 10:00 - 08.02.2025 11:00 (CET/CEST)","283","n/e","n/e","n/e","53","101","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","54","37","815","228"
"BZN|DK2","08.02.2025 11:00 - 08.02.2025 12:00 (CET/CEST)","279","n/e","n/e","n/e","49","91","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","74","37","723","231"
"BZN|DK2","08.02.2025 12:00 - 08.02.2025 13:00 (CET/CEST)","275","n/e","n/e","n/e","50","93","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","80","37","595","210"
"BZN|DK2","08.02.2025 13:00 - 08.02.2025 14:00 (CET/CEST)","267","n/e","n/e","n/e","40","78","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","89","37","542","194"
"BZN|DK2","08.02.2025 14:00 - 08.02.2025 15:00 (CET/CEST)","300","n/e","n/e","n/e","53","141","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","92","39","521","170"
"BZN|DK2","08.02.2025 15:00 - 08.02.2025 16:00 (CET/CEST)","307","n/e","n/e","n/e","74","191","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","63","48","514","171"
"BZN|DK2","08.02.2025 16:00 - 08.02.2025 17:00 (CET/CEST)","303","n/e","n/e","n/e","80","200","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","20","53","492","168"
"BZN|DK2","08.02.2025 17:00 - 08.02.2025 18:00 (CET/CEST)","305","n/e","n/e","n/e","102","226","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","60","517","158"
"BZN|DK2","08.02.2025 18:00 - 08.02.2025 19:00 (CET/CEST)","307","n/e","n/e","n/e","103","225","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","493","150"
"BZN|DK2","08.02.2025 19:00 - 08.02.2025 20:00 (CET/CEST)","306","n/e","n/e","n/e","103","225","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","443","140"
"BZN|DK2","08.02.2025 20:00 - 08.02.2025 21:00 (CET/CEST)","301","n/e","n/e","n/e","103","225","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","349","126"
"BZN|DK2","08.02.2025 21:00 - 08.02.2025 22:00 (CET/CEST)","305","n/e","n/e","n/e","103","224","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","288","112"
"BZN|DK2","08.02.2025 22:00 - 08.02.2025 23:00 (CET/CEST)","312","n/e","n/e","n/e","104","227","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","234","67"
"BZN|DK2","08.02.2025 23:00 - 09.02.2025 00:00 (CET/CEST)","314","n/e","n/e","n/e","106","228","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","162","44"
"BZN|DK2","09.02.2025 00:00 - 09.02.2025 01:00 (CET/CEST)","315","n/e","n/e","n/e","134","231","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","57","101","45"
"BZN|DK2","09.02.2025 01:00 - 09.02.2025 02:00 (CET/CEST)","313","n/e","n/e","n/e","140","229","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","54","67","43"
"BZN|DK2","09.02.2025 02:00 - 09.02.2025 03:00 (CET/CEST)","312","n/e","n/e","n/e","139","227","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","75","53"
