"Imbalance settlement period (CET/CEST)","+ Imbalance Price [EUR/MWh] - IPA|DK2","+ Scarcity [EUR/MWh] - IPA|DK2","+ Incentive [EUR/MWh] - IPA|DK2","+ Financial Neutrality [EUR/MWh] - IPA|DK2","- Imbalance Price [EUR/MWh] - IPA|DK2","- Scarcity [EUR/MWh] - IPA|DK2","- Incentive [EUR/MWh] - IPA|DK2","- Financial Neutrality [EUR/MWh] - IPA|DK2","Currency","Status","Total Imbalance [MWh] - IPA|DK2","Difference","Situation","Status"
"08.01.2025 17:00 - 08.01.2025 18:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"08.01.2025 18:00 - 08.01.2025 19:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"08.01.2025 19:00 - 08.01.2025 20:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"08.01.2025 20:00 - 08.01.2025 21:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"08.01.2025 21:00 - 08.01.2025 22:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"08.01.2025 22:00 - 08.01.2025 23:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"08.01.2025 23:00 - 09.01.2025 00:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 00:00 - 09.01.2025 01:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 01:00 - 09.01.2025 02:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 02:00 - 09.01.2025 03:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 03:00 - 09.01.2025 04:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 04:00 - 09.01.2025 05:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 05:00 - 09.01.2025 06:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 06:00 - 09.01.2025 07:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 07:00 - 09.01.2025 08:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 08:00 - 09.01.2025 09:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 09:00 - 09.01.2025 10:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 10:00 - 09.01.2025 11:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 11:00 - 09.01.2025 12:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 12:00 - 09.01.2025 13:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 13:00 - 09.01.2025 14:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 14:00 - 09.01.2025 15:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 15:00 - 09.01.2025 16:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 16:00 - 09.01.2025 17:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 17:00 - 09.01.2025 18:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 18:00 - 09.01.2025 19:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 19:00 - 09.01.2025 20:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 20:00 - 09.01.2025 21:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 21:00 - 09.01.2025 22:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 22:00 - 09.01.2025 23:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"09.01.2025 23:00 - 10.01.2025 00:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 00:00 - 10.01.2025 01:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 01:00 - 10.01.2025 02:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 02:00 - 10.01.2025 03:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 03:00 - 10.01.2025 04:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 04:00 - 10.01.2025 05:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 05:00 - 10.01.2025 06:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 06:00 - 10.01.2025 07:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 07:00 - 10.01.2025 08:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 08:00 - 10.01.2025 09:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 09:00 - 10.01.2025 10:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 10:00 - 10.01.2025 11:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 11:00 - 10.01.2025 12:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 12:00 - 10.01.2025 13:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 13:00 - 10.01.2025 14:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 14:00 - 10.01.2025 15:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 15:00 - 10.01.2025 16:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 16:00 - 10.01.2025 17:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 17:00 - 10.01.2025 18:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 18:00 - 10.01.2025 19:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 19:00 - 10.01.2025 20:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 20:00 - 10.01.2025 21:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 21:00 - 10.01.2025 22:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 22:00 - 10.01.2025 23:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"10.01.2025 23:00 - 11.01.2025 00:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 00:00 - 11.01.2025 01:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 01:00 - 11.01.2025 02:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 02:00 - 11.01.2025 03:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 03:00 - 11.01.2025 04:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 04:00 - 11.01.2025 05:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 05:00 - 11.01.2025 06:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 06:00 - 11.01.2025 07:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 07:00 - 11.01.2025 08:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 08:00 - 11.01.2025 09:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 09:00 - 11.01.2025 10:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 10:00 - 11.01.2025 11:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 11:00 - 11.01.2025 12:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 12:00 - 11.01.2025 13:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 13:00 - 11.01.2025 14:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 14:00 - 11.01.2025 15:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 15:00 - 11.01.2025 16:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 16:00 - 11.01.2025 17:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 17:00 - 11.01.2025 18:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 18:00 - 11.01.2025 19:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 19:00 - 11.01.2025 20:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 20:00 - 11.01.2025 21:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 21:00 - 11.01.2025 22:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 22:00 - 11.01.2025 23:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"11.01.2025 23:00 - 12.01.2025 00:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 00:00 - 12.01.2025 01:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 01:00 - 12.01.2025 02:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 02:00 - 12.01.2025 03:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 03:00 - 12.01.2025 04:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 04:00 - 12.01.2025 05:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 05:00 - 12.01.2025 06:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 06:00 - 12.01.2025 07:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 07:00 - 12.01.2025 08:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 08:00 - 12.01.2025 09:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 09:00 - 12.01.2025 10:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 10:00 - 12.01.2025 11:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 11:00 - 12.01.2025 12:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 12:00 - 12.01.2025 13:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 13:00 - 12.01.2025 14:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 14:00 - 12.01.2025 15:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 15:00 - 12.01.2025 16:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 16:00 - 12.01.2025 17:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 17:00 - 12.01.2025 18:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 18:00 - 12.01.2025 19:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 19:00 - 12.01.2025 20:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 20:00 - 12.01.2025 21:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 21:00 - 12.01.2025 22:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 22:00 - 12.01.2025 23:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"12.01.2025 23:00 - 13.01.2025 00:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 00:00 - 13.01.2025 01:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 01:00 - 13.01.2025 02:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 02:00 - 13.01.2025 03:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 03:00 - 13.01.2025 04:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 04:00 - 13.01.2025 05:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 05:00 - 13.01.2025 06:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 06:00 - 13.01.2025 07:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 07:00 - 13.01.2025 08:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 08:00 - 13.01.2025 09:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 09:00 - 13.01.2025 10:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 10:00 - 13.01.2025 11:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 11:00 - 13.01.2025 12:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 12:00 - 13.01.2025 13:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 13:00 - 13.01.2025 14:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 14:00 - 13.01.2025 15:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 15:00 - 13.01.2025 16:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 16:00 - 13.01.2025 17:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 17:00 - 13.01.2025 18:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 18:00 - 13.01.2025 19:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 19:00 - 13.01.2025 20:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 20:00 - 13.01.2025 21:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 21:00 - 13.01.2025 22:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 22:00 - 13.01.2025 23:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"13.01.2025 23:00 - 14.01.2025 00:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 00:00 - 14.01.2025 01:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 01:00 - 14.01.2025 02:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 02:00 - 14.01.2025 03:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 03:00 - 14.01.2025 04:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 04:00 - 14.01.2025 05:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 05:00 - 14.01.2025 06:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 06:00 - 14.01.2025 07:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 07:00 - 14.01.2025 08:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 08:00 - 14.01.2025 09:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 09:00 - 14.01.2025 10:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 10:00 - 14.01.2025 11:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 11:00 - 14.01.2025 12:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 12:00 - 14.01.2025 13:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 13:00 - 14.01.2025 14:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 14:00 - 14.01.2025 15:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 15:00 - 14.01.2025 16:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 16:00 - 14.01.2025 17:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 17:00 - 14.01.2025 18:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 18:00 - 14.01.2025 19:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 19:00 - 14.01.2025 20:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 20:00 - 14.01.2025 21:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 21:00 - 14.01.2025 22:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 22:00 - 14.01.2025 23:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"14.01.2025 23:00 - 15.01.2025 00:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 00:00 - 15.01.2025 01:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 01:00 - 15.01.2025 02:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 02:00 - 15.01.2025 03:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 03:00 - 15.01.2025 04:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 04:00 - 15.01.2025 05:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 05:00 - 15.01.2025 06:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 06:00 - 15.01.2025 07:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 07:00 - 15.01.2025 08:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 08:00 - 15.01.2025 09:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 09:00 - 15.01.2025 10:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 10:00 - 15.01.2025 11:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 11:00 - 15.01.2025 12:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 12:00 - 15.01.2025 13:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 13:00 - 15.01.2025 14:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 14:00 - 15.01.2025 15:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
"15.01.2025 15:00 - 15.01.2025 16:00","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","n/e","n/e","n/e","n/e"
