HourUTC,HourDK,mFRR_DownExpected,mFRR_DownPurchased,mFRR_DownPriceDKK,mFRR_DownPriceEUR,mFRR_UpExpected,mFRR_UpPurchased,mFRR_UpPriceDKK,mFRR_UpPriceEUR
2021-09-05T02:00:00,2021-09-05T04:00:00,0.0,0.0,0.0,0.0,236.0,239.100006,60.0,8.07
2021-09-05T03:00:00,2021-09-05T05:00:00,0.0,0.0,0.0,0.0,236.0,239.100006,60.0,8.07
2021-09-05T04:00:00,2021-09-05T06:00:00,0.0,0.0,0.0,0.0,236.0,236.100006,60.0,8.07
2021-09-05T05:00:00,2021-09-05T07:00:00,0.0,0.0,0.0,0.0,236.0,243.100006,60.0,8.07
2021-09-05T06:00:00,2021-09-05T08:00:00,0.0,0.0,0.0,0.0,236.0,242.5,60.0,8.07
2021-09-05T07:00:00,2021-09-05T09:00:00,0.0,0.0,0.0,0.0,236.0,239.899994,60.0,8.07
2021-09-05T08:00:00,2021-09-05T10:00:00,0.0,0.0,0.0,0.0,236.0,239.5,60.0,8.07
2021-09-05T09:00:00,2021-09-05T11:00:00,0.0,0.0,0.0,0.0,236.0,238.899994,60.0,8.07
2021-09-05T10:00:00,2021-09-05T12:00:00,0.0,0.0,0.0,0.0,236.0,237.5,60.0,8.07
2021-09-05T11:00:00,2021-09-05T13:00:00,0.0,0.0,0.0,0.0,236.0,236.5,60.0,8.07
2021-09-05T12:00:00,2021-09-05T14:00:00,0.0,0.0,0.0,0.0,236.0,236.5,60.0,8.07
2021-09-05T13:00:00,2021-09-05T15:00:00,0.0,0.0,0.0,0.0,236.0,236.5,60.0,8.07
2021-09-05T14:00:00,2021-09-05T16:00:00,0.0,0.0,0.0,0.0,236.0,236.5,60.0,8.07
2021-09-05T15:00:00,2021-09-05T17:00:00,0.0,0.0,0.0,0.0,236.0,277.5,60.0,8.07
2021-09-05T16:00:00,2021-09-05T18:00:00,0.0,0.0,0.0,0.0,236.0,279.0,60.0,8.07
2021-09-05T17:00:00,2021-09-05T19:00:00,0.0,0.0,0.0,0.0,236.0,281.100006,60.0,8.07
2021-09-05T18:00:00,2021-09-05T20:00:00,0.0,0.0,0.0,0.0,236.0,282.0,60.0,8.07
2021-09-05T19:00:00,2021-09-05T21:00:00,0.0,0.0,0.0,0.0,236.0,240.5,60.0,8.07
2021-09-05T20:00:00,2021-09-05T22:00:00,0.0,0.0,0.0,0.0,236.0,240.899994,60.0,8.07
2021-09-05T21:00:00,2021-09-05T23:00:00,0.0,0.0,0.0,0.0,236.0,242.100006,60.0,8.07
2021-09-05T22:00:00,2021-09-06T00:00:00,0.0,0.0,0.0,0.0,236.0,237.100006,60.0,8.07
2021-09-05T23:00:00,2021-09-06T01:00:00,0.0,0.0,0.0,0.0,236.0,238.5,60.0,8.07
2021-09-06T00:00:00,2021-09-06T02:00:00,0.0,0.0,0.0,0.0,236.0,238.5,60.0,8.07
2021-09-06T01:00:00,2021-09-06T03:00:00,0.0,0.0,0.0,0.0,236.0,238.5,60.0,8.07
2021-09-06T02:00:00,2021-09-06T04:00:00,0.0,0.0,0.0,0.0,236.0,246.5,60.0,8.07
2021-09-06T03:00:00,2021-09-06T05:00:00,0.0,0.0,0.0,0.0,236.0,247.100006,60.0,8.07
2021-09-06T04:00:00,2021-09-06T06:00:00,0.0,0.0,0.0,0.0,236.0,244.5,60.0,8.07
2021-09-06T05:00:00,2021-09-06T07:00:00,0.0,0.0,0.0,0.0,236.0,240.5,60.0,8.07
2021-09-06T06:00:00,2021-09-06T08:00:00,0.0,0.0,0.0,0.0,236.0,239.100006,60.0,8.07
2021-09-06T07:00:00,2021-09-06T09:00:00,0.0,0.0,0.0,0.0,236.0,237.5,60.0,8.07
2021-09-06T08:00:00,2021-09-06T10:00:00,0.0,0.0,0.0,0.0,236.0,237.5,60.0,8.07
2021-09-06T09:00:00,2021-09-06T11:00:00,0.0,0.0,0.0,0.0,236.0,282.0,60.0,8.07
2021-09-06T10:00:00,2021-09-06T12:00:00,0.0,0.0,0.0,0.0,236.0,280.5,60.0,8.07
2021-09-06T11:00:00,2021-09-06T13:00:00,0.0,0.0,0.0,0.0,236.0,279.899994,60.0,8.07
2021-09-06T12:00:00,2021-09-06T14:00:00,0.0,0.0,0.0,0.0,236.0,266.299988,60.0,8.07
2021-09-06T13:00:00,2021-09-06T15:00:00,0.0,0.0,0.0,0.0,236.0,266.299988,60.0,8.07
2021-09-06T14:00:00,2021-09-06T16:00:00,0.0,0.0,0.0,0.0,236.0,266.299988,60.0,8.07
2021-09-06T15:00:00,2021-09-06T17:00:00,0.0,0.0,0.0,0.0,236.0,256.600006,60.0,8.07
2021-09-06T16:00:00,2021-09-06T18:00:00,0.0,0.0,0.0,0.0,236.0,256.600006,60.0,8.07
2021-09-06T17:00:00,2021-09-06T19:00:00,0.0,0.0,0.0,0.0,236.0,257.200012,60.0,8.07
2021-09-06T18:00:00,2021-09-06T20:00:00,0.0,0.0,0.0,0.0,236.0,252.800003,60.0,8.07
2021-09-06T19:00:00,2021-09-06T21:00:00,0.0,0.0,0.0,0.0,236.0,264.299988,60.0,8.07
2021-09-06T20:00:00,2021-09-06T22:00:00,0.0,0.0,0.0,0.0,236.0,265.200012,60.0,8.07
2021-09-06T21:00:00,2021-09-06T23:00:00,0.0,0.0,0.0,0.0,236.0,269.700012,60.0,8.07
2021-09-06T22:00:00,2021-09-07T00:00:00,0.0,0.0,0.0,0.0,236.0,277.700012,60.0,8.07
2021-09-06T23:00:00,2021-09-07T01:00:00,0.0,0.0,0.0,0.0,236.0,277.700012,60.0,8.07
2021-09-07T00:00:00,2021-09-07T02:00:00,0.0,0.0,0.0,0.0,236.0,278.299988,60.0,8.07
2021-09-07T01:00:00,2021-09-07T03:00:00,0.0,0.0,0.0,0.0,236.0,278.299988,60.0,8.07
2021-09-07T02:00:00,2021-09-07T04:00:00,0.0,0.0,0.0,0.0,236.0,278.299988,60.0,8.07
2021-09-07T03:00:00,2021-09-07T05:00:00,0.0,0.0,0.0,0.0,236.0,280.100006,60.0,8.07
2021-09-07T04:00:00,2021-09-07T06:00:00,0.0,0.0,0.0,0.0,236.0,275.299988,60.0,8.07
2021-09-07T05:00:00,2021-09-07T07:00:00,0.0,0.0,0.0,0.0,236.0,258.299988,60.0,8.07
2021-09-07T06:00:00,2021-09-07T08:00:00,0.0,0.0,0.0,0.0,236.0,257.700012,60.0,8.07
2021-09-07T07:00:00,2021-09-07T09:00:00,0.0,0.0,0.0,0.0,236.0,255.199997,60.0,8.07
2021-09-07T08:00:00,2021-09-07T10:00:00,0.0,0.0,0.0,0.0,236.0,268.299988,60.0,8.07
2021-09-07T09:00:00,2021-09-07T11:00:00,0.0,0.0,0.0,0.0,236.0,264.700012,60.0,8.07
2021-09-07T10:00:00,2021-09-07T12:00:00,0.0,0.0,0.0,0.0,236.0,276.5,60.0,8.07
2021-09-07T11:00:00,2021-09-07T13:00:00,0.0,0.0,0.0,0.0,236.0,275.899994,60.0,8.07
2021-09-07T12:00:00,2021-09-07T14:00:00,0.0,0.0,0.0,0.0,236.0,274.100006,60.0,8.07
2021-09-07T13:00:00,2021-09-07T15:00:00,0.0,0.0,0.0,0.0,236.0,274.100006,60.0,8.07
2021-09-07T14:00:00,2021-09-07T16:00:00,0.0,0.0,0.0,0.0,236.0,266.100006,60.0,8.07
2021-09-07T15:00:00,2021-09-07T17:00:00,0.0,0.0,0.0,0.0,236.0,266.100006,60.0,8.07
2021-09-07T16:00:00,2021-09-07T18:00:00,0.0,0.0,0.0,0.0,236.0,266.100006,60.0,8.07
2021-09-07T17:00:00,2021-09-07T19:00:00,0.0,0.0,0.0,0.0,236.0,267.899994,60.0,8.07
2021-09-07T18:00:00,2021-09-07T20:00:00,0.0,0.0,0.0,0.0,236.0,279.5,60.0,8.07
2021-09-07T19:00:00,2021-09-07T21:00:00,0.0,0.0,0.0,0.0,236.0,279.5,60.0,8.07
2021-09-07T20:00:00,2021-09-07T22:00:00,0.0,0.0,0.0,0.0,236.0,281.0,60.0,8.07
2021-09-07T21:00:00,2021-09-07T23:00:00,0.0,0.0,0.0,0.0,236.0,283.100006,60.0,8.07
2021-09-07T22:00:00,2021-09-08T00:00:00,0.0,0.0,0.0,0.0,236.0,237.899994,60.0,8.07
2021-09-07T23:00:00,2021-09-08T01:00:00,0.0,0.0,0.0,0.0,236.0,237.899994,60.0,8.07
2021-09-08T00:00:00,2021-09-08T02:00:00,0.0,0.0,0.0,0.0,236.0,237.899994,60.0,8.07
2021-09-08T01:00:00,2021-09-08T03:00:00,0.0,0.0,0.0,0.0,236.0,240.899994,60.0,8.07
2021-09-08T02:00:00,2021-09-08T04:00:00,0.0,0.0,0.0,0.0,236.0,241.5,60.0,8.07
2021-09-08T03:00:00,2021-09-08T05:00:00,0.0,0.0,0.0,0.0,236.0,241.5,60.0,8.07
2021-09-08T04:00:00,2021-09-08T06:00:00,0.0,0.0,0.0,0.0,236.0,239.5,60.0,8.07
2021-09-08T05:00:00,2021-09-08T07:00:00,0.0,0.0,0.0,0.0,236.0,280.0,60.0,8.07
2021-09-08T06:00:00,2021-09-08T08:00:00,0.0,0.0,0.0,0.0,236.0,279.100006,60.0,8.07
2021-09-08T07:00:00,2021-09-08T09:00:00,0.0,0.0,0.0,0.0,236.0,279.0,60.0,8.07
2021-09-08T08:00:00,2021-09-08T10:00:00,0.0,0.0,0.0,0.0,236.0,278.5,60.0,8.07
2021-09-08T09:00:00,2021-09-08T11:00:00,0.0,0.0,0.0,0.0,236.0,276.100006,60.0,8.07
2021-09-08T10:00:00,2021-09-08T12:00:00,0.0,0.0,0.0,0.0,236.0,261.5,60.0,8.07
2021-09-08T11:00:00,2021-09-08T13:00:00,0.0,0.0,0.0,0.0,236.0,261.5,60.0,8.07
2021-09-08T12:00:00,2021-09-08T14:00:00,0.0,0.0,0.0,0.0,236.0,260.100006,60.0,8.07
2021-09-08T13:00:00,2021-09-08T15:00:00,0.0,0.0,0.0,0.0,236.0,260.100006,60.0,8.07
2021-09-08T14:00:00,2021-09-08T16:00:00,0.0,0.0,0.0,0.0,236.0,274.100006,60.0,8.07
2021-09-08T15:00:00,2021-09-08T17:00:00,0.0,0.0,0.0,0.0,236.0,273.100006,60.0,8.07
2021-09-08T16:00:00,2021-09-08T18:00:00,0.0,0.0,0.0,0.0,236.0,268.100006,60.0,8.07
2021-09-08T17:00:00,2021-09-08T19:00:00,0.0,0.0,0.0,0.0,236.0,273.5,60.0,8.07
2021-09-08T18:00:00,2021-09-08T20:00:00,0.0,0.0,0.0,0.0,236.0,263.100006,60.0,8.07
2021-09-08T19:00:00,2021-09-08T21:00:00,0.0,0.0,0.0,0.0,236.0,269.899994,60.0,8.07
2021-09-08T20:00:00,2021-09-08T22:00:00,0.0,0.0,0.0,0.0,236.0,272.5,60.0,8.07
2021-09-08T21:00:00,2021-09-08T23:00:00,0.0,0.0,0.0,0.0,236.0,274.0,60.0,8.07
2021-09-08T22:00:00,2021-09-09T00:00:00,0.0,0.0,0.0,0.0,236.0,273.5,60.0,8.07
2021-09-08T23:00:00,2021-09-09T01:00:00,0.0,0.0,0.0,0.0,236.0,275.0,60.0,8.07
2021-09-09T00:00:00,2021-09-09T02:00:00,0.0,0.0,0.0,0.0,236.0,275.0,60.0,8.07
2021-09-09T01:00:00,2021-09-09T03:00:00,0.0,0.0,0.0,0.0,236.0,277.100006,60.0,8.07
2021-09-09T02:00:00,2021-09-09T04:00:00,0.0,0.0,0.0,0.0,236.0,277.100006,60.0,8.07
2021-09-09T03:00:00,2021-09-09T05:00:00,0.0,0.0,0.0,0.0,236.0,277.100006,60.0,8.07
2021-09-09T04:00:00,2021-09-09T06:00:00,0.0,0.0,0.0,0.0,236.0,275.100006,60.0,8.07
2021-09-09T05:00:00,2021-09-09T07:00:00,0.0,0.0,0.0,0.0,236.0,272.899994,60.0,8.07
2021-09-09T06:00:00,2021-09-09T08:00:00,0.0,0.0,0.0,0.0,236.0,264.899994,60.0,8.07
2021-09-09T07:00:00,2021-09-09T09:00:00,0.0,0.0,0.0,0.0,236.0,261.299988,60.0,8.07
2021-09-09T08:00:00,2021-09-09T10:00:00,0.0,0.0,0.0,0.0,236.0,261.700012,60.0,8.07
2021-09-09T09:00:00,2021-09-09T11:00:00,0.0,0.0,0.0,0.0,236.0,261.299988,60.0,8.07
2021-09-09T10:00:00,2021-09-09T12:00:00,0.0,0.0,0.0,0.0,236.0,269.299988,60.0,8.07
2021-09-09T11:00:00,2021-09-09T13:00:00,0.0,0.0,0.0,0.0,236.0,266.899994,60.0,8.07
2021-09-09T12:00:00,2021-09-09T14:00:00,0.0,0.0,0.0,0.0,236.0,264.899994,60.0,8.07
2021-09-09T13:00:00,2021-09-09T15:00:00,0.0,0.0,0.0,0.0,236.0,264.899994,60.0,8.07
2021-09-09T14:00:00,2021-09-09T16:00:00,0.0,0.0,0.0,0.0,236.0,273.899994,60.0,8.07
2021-09-09T15:00:00,2021-09-09T17:00:00,0.0,0.0,0.0,0.0,236.0,266.899994,60.0,8.07
2021-09-09T16:00:00,2021-09-09T18:00:00,0.0,0.0,0.0,0.0,236.0,268.100006,60.0,8.07
2021-09-09T17:00:00,2021-09-09T19:00:00,0.0,0.0,0.0,0.0,236.0,271.100006,60.0,8.07
2021-09-09T18:00:00,2021-09-09T20:00:00,0.0,0.0,0.0,0.0,236.0,272.899994,60.0,8.07
2021-09-09T19:00:00,2021-09-09T21:00:00,0.0,0.0,0.0,0.0,236.0,238.5,60.0,8.07
2021-09-09T20:00:00,2021-09-09T22:00:00,0.0,0.0,0.0,0.0,236.0,240.5,60.0,8.07
2021-09-09T21:00:00,2021-09-09T23:00:00,0.0,0.0,0.0,0.0,236.0,241.899994,60.0,8.07
2021-09-09T22:00:00,2021-09-10T00:00:00,0.0,0.0,0.0,0.0,236.0,242.5,60.0,8.07
2021-09-09T23:00:00,2021-09-10T01:00:00,0.0,0.0,0.0,0.0,236.0,242.5,60.0,8.07
2021-09-10T00:00:00,2021-09-10T02:00:00,0.0,0.0,0.0,0.0,236.0,243.5,60.0,8.07
2021-09-10T01:00:00,2021-09-10T03:00:00,0.0,0.0,0.0,0.0,236.0,243.5,60.0,8.07
2021-09-10T02:00:00,2021-09-10T04:00:00,0.0,0.0,0.0,0.0,236.0,283.5,60.0,8.07
2021-09-10T03:00:00,2021-09-10T05:00:00,0.0,0.0,0.0,0.0,236.0,283.5,60.0,8.07
2021-09-10T04:00:00,2021-09-10T06:00:00,0.0,0.0,0.0,0.0,236.0,283.5,60.0,8.07
2021-09-10T05:00:00,2021-09-10T07:00:00,0.0,0.0,0.0,0.0,236.0,279.299988,60.0,8.07
2021-09-10T06:00:00,2021-09-10T08:00:00,0.0,0.0,0.0,0.0,236.0,238.300003,60.0,8.07
2021-09-10T07:00:00,2021-09-10T09:00:00,0.0,0.0,0.0,0.0,236.0,236.300003,60.0,8.07
2021-09-10T08:00:00,2021-09-10T10:00:00,0.0,0.0,0.0,0.0,236.0,281.700012,60.0,8.07
2021-09-10T09:00:00,2021-09-10T11:00:00,0.0,0.0,0.0,0.0,236.0,280.299988,60.0,8.07
2021-09-10T10:00:00,2021-09-10T12:00:00,0.0,0.0,0.0,0.0,208.0,233.699997,60.0,8.07
2021-09-10T11:00:00,2021-09-10T13:00:00,0.0,0.0,0.0,0.0,198.0,232.899994,60.0,8.07
2021-09-10T12:00:00,2021-09-10T14:00:00,0.0,0.0,0.0,0.0,194.0,232.300003,60.0,8.07
2021-09-10T13:00:00,2021-09-10T15:00:00,0.0,0.0,0.0,0.0,194.0,232.300003,60.0,8.07
2021-09-10T14:00:00,2021-09-10T16:00:00,0.0,0.0,0.0,0.0,194.0,232.300003,60.0,8.07
2021-09-10T15:00:00,2021-09-10T17:00:00,0.0,0.0,0.0,0.0,198.0,225.899994,60.0,8.07
2021-09-10T16:00:00,2021-09-10T18:00:00,0.0,0.0,0.0,0.0,231.0,270.100006,60.0,8.07
2021-09-10T17:00:00,2021-09-10T19:00:00,0.0,0.0,0.0,0.0,231.0,272.5,60.0,8.07
2021-09-10T18:00:00,2021-09-10T20:00:00,0.0,0.0,0.0,0.0,236.0,273.100006,60.0,8.07
2021-09-10T19:00:00,2021-09-10T21:00:00,0.0,0.0,0.0,0.0,236.0,239.100006,60.0,8.07
2021-09-10T20:00:00,2021-09-10T22:00:00,0.0,0.0,0.0,0.0,236.0,239.5,60.0,8.07
2021-09-10T21:00:00,2021-09-10T23:00:00,0.0,0.0,0.0,0.0,236.0,239.5,60.0,8.07
2021-09-10T22:00:00,2021-09-11T00:00:00,0.0,0.0,0.0,0.0,236.0,276.0,60.0,8.07
2021-09-10T23:00:00,2021-09-11T01:00:00,0.0,0.0,0.0,0.0,236.0,276.0,60.0,8.07
2021-09-11T00:00:00,2021-09-11T02:00:00,0.0,0.0,0.0,0.0,236.0,276.0,60.0,8.07
2021-09-11T01:00:00,2021-09-11T03:00:00,0.0,0.0,0.0,0.0,236.0,276.0,60.0,8.07
2021-09-11T02:00:00,2021-09-11T04:00:00,0.0,0.0,0.0,0.0,236.0,237.5,60.0,8.07
2021-09-11T03:00:00,2021-09-11T05:00:00,0.0,0.0,0.0,0.0,236.0,238.899994,60.0,8.07
2021-09-11T04:00:00,2021-09-11T06:00:00,0.0,0.0,0.0,0.0,236.0,238.899994,60.0,8.07
2021-09-11T05:00:00,2021-09-11T07:00:00,0.0,0.0,0.0,0.0,236.0,282.0,60.0,8.07
2021-09-11T06:00:00,2021-09-11T08:00:00,0.0,0.0,0.0,0.0,236.0,282.0,60.0,8.07
2021-09-11T07:00:00,2021-09-11T09:00:00,0.0,0.0,0.0,0.0,236.0,282.0,60.0,8.07
2021-09-11T08:00:00,2021-09-11T10:00:00,0.0,0.0,0.0,0.0,236.0,281.5,60.0,8.07
2021-09-11T09:00:00,2021-09-11T11:00:00,0.0,0.0,0.0,0.0,236.0,280.899994,60.0,8.07
2021-09-11T10:00:00,2021-09-11T12:00:00,0.0,0.0,0.0,0.0,236.0,280.899994,60.0,8.07
2021-09-11T11:00:00,2021-09-11T13:00:00,0.0,0.0,0.0,0.0,236.0,279.100006,60.0,8.07
2021-09-11T12:00:00,2021-09-11T14:00:00,0.0,0.0,0.0,0.0,236.0,279.100006,60.0,8.07
2021-09-11T13:00:00,2021-09-11T15:00:00,0.0,0.0,0.0,0.0,236.0,278.5,60.0,8.07
2021-09-11T14:00:00,2021-09-11T16:00:00,0.0,0.0,0.0,0.0,236.0,278.5,60.0,8.07
2021-09-11T15:00:00,2021-09-11T17:00:00,0.0,0.0,0.0,0.0,236.0,273.5,60.0,8.07
2021-09-11T16:00:00,2021-09-11T18:00:00,0.0,0.0,0.0,0.0,236.0,274.100006,60.0,8.07
2021-09-11T17:00:00,2021-09-11T19:00:00,0.0,0.0,0.0,0.0,236.0,275.899994,60.0,8.07
2021-09-11T18:00:00,2021-09-11T20:00:00,0.0,0.0,0.0,0.0,236.0,268.5,60.0,8.07
2021-09-11T19:00:00,2021-09-11T21:00:00,0.0,0.0,0.0,0.0,236.0,273.5,60.0,8.07
2021-09-11T20:00:00,2021-09-11T22:00:00,0.0,0.0,0.0,0.0,236.0,275.0,60.0,8.07
2021-09-11T21:00:00,2021-09-11T23:00:00,0.0,0.0,0.0,0.0,236.0,275.0,60.0,8.07
2021-09-11T22:00:00,2021-09-12T00:00:00,0.0,0.0,0.0,0.0,236.0,240.0,60.0,8.07
2021-09-11T23:00:00,2021-09-12T01:00:00,0.0,0.0,0.0,0.0,236.0,240.0,60.0,8.07
2021-09-12T00:00:00,2021-09-12T02:00:00,0.0,0.0,0.0,0.0,236.0,240.0,60.0,8.07
2021-09-12T01:00:00,2021-09-12T03:00:00,0.0,0.0,0.0,0.0,236.0,240.0,60.0,8.07
2021-09-12T02:00:00,2021-09-12T04:00:00,0.0,0.0,0.0,0.0,236.0,241.399994,60.0,8.07
2021-09-12T03:00:00,2021-09-12T05:00:00,0.0,0.0,0.0,0.0,236.0,241.399994,60.0,8.07
2021-09-12T04:00:00,2021-09-12T06:00:00,0.0,0.0,0.0,0.0,236.0,241.399994,60.0,8.07
2021-09-12T05:00:00,2021-09-12T07:00:00,0.0,0.0,0.0,0.0,236.0,236.399994,60.0,8.07
2021-09-12T06:00:00,2021-09-12T08:00:00,0.0,0.0,0.0,0.0,236.0,271.799988,60.0,8.07
2021-09-12T07:00:00,2021-09-12T09:00:00,0.0,0.0,0.0,0.0,236.0,269.700012,60.0,8.07
2021-09-12T08:00:00,2021-09-12T10:00:00,0.0,0.0,0.0,0.0,236.0,271.700012,60.0,8.07
2021-09-12T09:00:00,2021-09-12T11:00:00,0.0,0.0,0.0,0.0,236.0,270.200012,60.0,8.07
2021-09-12T10:00:00,2021-09-12T12:00:00,0.0,0.0,0.0,0.0,236.0,269.600006,60.0,8.07
2021-09-12T11:00:00,2021-09-12T13:00:00,0.0,0.0,0.0,0.0,236.0,269.600006,60.0,8.07
2021-09-12T12:00:00,2021-09-12T14:00:00,0.0,0.0,0.0,0.0,236.0,267.799988,60.0,8.07
2021-09-12T13:00:00,2021-09-12T15:00:00,0.0,0.0,0.0,0.0,236.0,267.799988,60.0,8.07
2021-09-12T14:00:00,2021-09-12T16:00:00,0.0,0.0,0.0,0.0,236.0,259.799988,60.0,8.07
2021-09-12T15:00:00,2021-09-12T17:00:00,0.0,0.0,0.0,0.0,236.0,254.600006,60.0,8.07
2021-09-12T16:00:00,2021-09-12T18:00:00,0.0,0.0,0.0,0.0,236.0,254.600006,60.0,8.07
2021-09-12T17:00:00,2021-09-12T19:00:00,0.0,0.0,0.0,0.0,236.0,255.199997,60.0,8.07
2021-09-12T18:00:00,2021-09-12T20:00:00,0.0,0.0,0.0,0.0,236.0,264.700012,60.0,8.07
2021-09-12T19:00:00,2021-09-12T21:00:00,0.0,0.0,0.0,0.0,236.0,273.799988,60.0,8.07
2021-09-12T20:00:00,2021-09-12T22:00:00,0.0,0.0,0.0,0.0,236.0,276.799988,60.0,8.07
2021-09-12T21:00:00,2021-09-12T23:00:00,0.0,0.0,0.0,0.0,236.0,277.700012,60.0,8.07
2021-09-12T22:00:00,2021-09-13T00:00:00,0.0,0.0,0.0,0.0,236.0,271.700012,60.0,8.07
2021-09-12T23:00:00,2021-09-13T01:00:00,0.0,0.0,0.0,0.0,236.0,271.700012,60.0,8.07
2021-09-13T00:00:00,2021-09-13T02:00:00,0.0,0.0,0.0,0.0,236.0,273.200012,60.0,8.07
2021-09-13T01:00:00,2021-09-13T03:00:00,0.0,0.0,0.0,0.0,236.0,273.200012,60.0,8.07
2021-09-13T02:00:00,2021-09-13T04:00:00,0.0,0.0,0.0,0.0,236.0,273.200012,60.0,8.07
2021-09-13T03:00:00,2021-09-13T05:00:00,0.0,0.0,0.0,0.0,236.0,273.200012,60.0,8.07
2021-09-13T04:00:00,2021-09-13T06:00:00,0.0,0.0,0.0,0.0,236.0,273.200012,60.0,8.07
2021-09-13T05:00:00,2021-09-13T07:00:00,0.0,0.0,0.0,0.0,236.0,269.200012,60.0,8.07
2021-09-13T06:00:00,2021-09-13T08:00:00,0.0,0.0,0.0,0.0,236.0,269.200012,60.0,8.07
2021-09-13T07:00:00,2021-09-13T09:00:00,0.0,0.0,0.0,0.0,236.0,267.700012,60.0,8.07
2021-09-13T08:00:00,2021-09-13T10:00:00,0.0,0.0,0.0,0.0,236.0,269.700012,60.0,8.07
2021-09-13T09:00:00,2021-09-13T11:00:00,0.0,0.0,0.0,0.0,236.0,268.799988,60.0,8.07
2021-09-13T10:00:00,2021-09-13T12:00:00,0.0,0.0,0.0,0.0,236.0,258.700012,60.0,8.07
2021-09-13T11:00:00,2021-09-13T13:00:00,0.0,0.0,0.0,0.0,236.0,259.700012,60.0,8.07
2021-09-13T12:00:00,2021-09-13T14:00:00,0.0,0.0,0.0,0.0,236.0,270.0,60.0,8.07
2021-09-13T13:00:00,2021-09-13T15:00:00,0.0,0.0,0.0,0.0,236.0,270.0,60.0,8.07
2021-09-13T14:00:00,2021-09-13T16:00:00,0.0,0.0,0.0,0.0,236.0,277.0,60.0,8.07
2021-09-13T15:00:00,2021-09-13T17:00:00,0.0,0.0,0.0,0.0,236.0,272.0,60.0,8.07
2021-09-13T16:00:00,2021-09-13T18:00:00,0.0,0.0,0.0,0.0,236.0,272.0,60.0,8.07
2021-09-13T17:00:00,2021-09-13T19:00:00,0.0,0.0,0.0,0.0,236.0,273.5,60.0,8.07
2021-09-13T18:00:00,2021-09-13T20:00:00,0.0,0.0,0.0,0.0,236.0,275.600006,60.0,8.07
2021-09-13T19:00:00,2021-09-13T21:00:00,0.0,0.0,0.0,0.0,236.0,281.5,60.0,8.07
2021-09-13T20:00:00,2021-09-13T22:00:00,0.0,0.0,0.0,0.0,236.0,237.0,60.0,8.07
2021-09-13T21:00:00,2021-09-13T23:00:00,0.0,0.0,0.0,0.0,236.0,237.0,60.0,8.07
2021-09-13T22:00:00,2021-09-14T00:00:00,0.0,0.0,0.0,0.0,236.0,242.0,60.0,8.07
2021-09-13T23:00:00,2021-09-14T01:00:00,0.0,0.0,0.0,0.0,236.0,242.0,60.0,8.07
2021-09-14T00:00:00,2021-09-14T02:00:00,0.0,0.0,0.0,0.0,236.0,242.0,60.0,8.07
2021-09-14T01:00:00,2021-09-14T03:00:00,0.0,0.0,0.0,0.0,236.0,242.0,60.0,8.07
2021-09-14T02:00:00,2021-09-14T04:00:00,0.0,0.0,0.0,0.0,236.0,242.0,60.0,8.07
2021-09-14T03:00:00,2021-09-14T05:00:00,0.0,0.0,0.0,0.0,236.0,242.0,60.0,8.07
2021-09-14T04:00:00,2021-09-14T06:00:00,0.0,0.0,0.0,0.0,236.0,242.0,60.0,8.07
2021-09-14T05:00:00,2021-09-14T07:00:00,0.0,0.0,0.0,0.0,236.0,236.0,60.0,8.07
2021-09-14T06:00:00,2021-09-14T08:00:00,0.0,0.0,0.0,0.0,236.0,264.200012,60.0,8.07
2021-09-14T07:00:00,2021-09-14T09:00:00,0.0,0.0,0.0,0.0,236.0,262.700012,60.0,8.07
2021-09-14T08:00:00,2021-09-14T10:00:00,0.0,0.0,0.0,0.0,236.0,263.799988,60.0,8.07
2021-09-14T09:00:00,2021-09-14T11:00:00,0.0,0.0,0.0,0.0,236.0,273.5,60.0,8.07
2021-09-14T10:00:00,2021-09-14T12:00:00,0.0,0.0,0.0,0.0,236.0,281.5,60.0,8.07
2021-09-14T11:00:00,2021-09-14T13:00:00,0.0,0.0,0.0,0.0,236.0,280.0,60.0,8.07
2021-09-14T12:00:00,2021-09-14T14:00:00,0.0,0.0,0.0,0.0,236.0,280.0,60.0,8.07
2021-09-14T13:00:00,2021-09-14T15:00:00,0.0,0.0,0.0,0.0,236.0,280.0,60.0,8.07
2021-09-14T14:00:00,2021-09-14T16:00:00,0.0,0.0,0.0,0.0,236.0,280.0,60.0,8.07
2021-09-14T15:00:00,2021-09-14T17:00:00,0.0,0.0,0.0,0.0,236.0,273.0,60.0,8.07
2021-09-14T16:00:00,2021-09-14T18:00:00,0.0,0.0,0.0,0.0,236.0,274.0,60.0,8.07
2021-09-14T17:00:00,2021-09-14T19:00:00,0.0,0.0,0.0,0.0,236.0,275.5,60.0,8.07
2021-09-14T18:00:00,2021-09-14T20:00:00,0.0,0.0,0.0,0.0,236.0,277.600006,60.0,8.07
2021-09-14T19:00:00,2021-09-14T21:00:00,0.0,0.0,0.0,0.0,236.0,237.399994,60.0,8.07
2021-09-14T20:00:00,2021-09-14T22:00:00,0.0,0.0,0.0,0.0,236.0,241.0,60.0,8.07
2021-09-14T21:00:00,2021-09-14T23:00:00,0.0,0.0,0.0,0.0,236.0,242.0,60.0,8.07
2021-09-14T22:00:00,2021-09-15T00:00:00,0.0,0.0,0.0,0.0,236.0,241.0,60.0,8.07
